booking_id,booking_date,check_in_date,check_out_date,channel_id,rate_code_id,gross_room_revenue,commission_amount,net_room_revenue,status
BK_00249,2025-01-01,2025-01-05,2025-01-10,CH_02,RT_05,1098.6,197.75,900.85,Checked-Out
BK_00250,2025-01-02,2025-01-05,2025-01-06,CH_04,RT_05,148.95,25.32,123.63,Checked-Out
BK_00251,2025-01-01,2025-01-05,2025-01-08,CH_01,RT_06,0.0,0.0,0.0,Cancelled
BK_00252,2025-01-02,2025-01-05,2025-01-10,CH_02,RT_02,736.4,132.55,603.85,Confirmed
BK_00253,2025-01-02,2025-01-05,2025-01-06,CH_03,RT_01,138.62,27.72,110.9,Checked-Out
BK_00254,2025-01-01,2025-01-05,2025-01-08,CH_04,RT_01,616.83,104.86,511.97,Confirmed
BK_00255,2025-01-01,2025-01-05,2025-01-07,CH_01,RT_02,0.0,0.0,0.0,Cancelled
BK_00256,2025-01-02,2025-01-05,2025-01-07,CH_02,RT_01,287.1,51.68,235.42,Confirmed
BK_00257,2025-01-04,2025-01-05,2025-01-07,CH_04,RT_01,370.74,63.03,307.71,Checked-Out
BK_00258,2025-01-02,2025-01-05,2025-01-08,CH_03,RT_01,565.83,113.17,452.66,Confirmed
BK_00259,2025-01-03,2025-01-05,2025-01-08,CH_03,RT_05,470.25,94.05,376.2,Checked-Out
BK_00260,2025-01-01,2025-01-05,2025-01-07,CH_03,RT_05,314.72,62.94,251.78,Checked-Out
BK_00261,2025-01-04,2025-01-05,2025-01-09,CH_04,RT_03,626.2,106.45,519.75,Checked-Out
BK_00262,2025-01-03,2025-01-05,2025-01-07,CH_03,RT_01,423.44,84.69,338.75,Checked-Out
BK_00263,2025-01-03,2025-01-05,2025-01-08,CH_02,RT_01,516.09,92.9,423.19,Checked-Out
BK_00264,2025-01-03,2025-01-05,2025-01-08,CH_03,RT_05,493.65,98.73,394.92,Checked-Out
BK_00265,2025-01-04,2025-01-05,2025-01-07,CH_03,RT_01,332.48,66.5,265.98,Confirmed
BK_00266,2025-01-04,2025-01-05,2025-01-07,CH_04,RT_03,317.68,54.01,263.67,Checked-Out
BK_00267,2025-01-02,2025-01-05,2025-01-07,CH_01,RT_01,437.4,13.12,424.28,Checked-Out
BK_00268,2025-01-01,2025-01-05,2025-01-07,CH_04,RT_03,349.9,59.48,290.42,Checked-Out
BK_00269,2025-01-03,2025-01-05,2025-01-07,CH_06,RT_04,182.64,0.0,182.64,Checked-Out
BK_00270,2025-01-03,2025-01-05,2025-01-08,CH_02,RT_01,521.19,93.81,427.38,Checked-Out
BK_00271,2025-01-01,2025-01-05,2025-01-09,CH_04,RT_05,665.2,113.08,552.12,Checked-Out
BK_00272,2025-01-02,2025-01-05,2025-01-07,CH_05,RT_01,313.0,0.0,313.0,Checked-Out
BK_00273,2025-01-01,2025-01-05,2025-01-06,CH_05,RT_01,207.78,0.0,207.78,Checked-Out
BK_00274,2025-01-04,2025-01-05,2025-01-08,CH_06,RT_04,320.01,0.0,320.01,Checked-Out
BK_00275,2025-01-03,2025-01-05,2025-01-06,CH_01,RT_02,189.17,5.68,183.49,Confirmed
BK_00276,2025-01-04,2025-01-05,2025-01-09,CH_02,RT_01,566.92,102.05,464.87,Confirmed
BK_00277,2025-01-02,2025-01-05,2025-01-06,CH_07,RT_04,104.47,0.0,104.47,Checked-Out
BK_00278,2025-01-03,2025-01-05,2025-01-08,CH_04,RT_03,0.0,0.0,0.0,Cancelled
BK_00279,2025-01-03,2025-01-05,2025-01-07,CH_02,RT_02,358.34,64.5,293.84,Checked-Out
BK_00280,2025-01-01,2025-01-05,2025-01-08,CH_03,RT_02,0.0,0.0,0.0,Cancelled
BK_00281,2025-01-01,2025-01-05,2025-01-09,CH_02,RT_02,539.68,97.14,442.54,Checked-Out
BK_00282,2025-01-04,2025-01-05,2025-01-06,CH_02,RT_05,134.44,24.2,110.24,Checked-Out
BK_00283,2025-01-02,2025-01-06,2025-01-09,CH_02,RT_01,420.99,75.78,345.21,Checked-Out
BK_00284,2025-01-02,2025-01-06,2025-01-10,CH_01,RT_02,815.84,24.48,791.36,Checked-Out
BK_00285,2025-01-01,2025-01-06,2025-01-09,CH_04,RT_05,416.46,70.8,345.66,Confirmed
BK_00286,2025-01-04,2025-01-06,2025-01-07,CH_02,RT_05,150.32,27.06,123.26,Confirmed
BK_00287,2025-01-04,2025-01-06,2025-01-12,CH_07,RT_04,614.46,0.0,614.46,Confirmed
BK_00288,2025-01-03,2025-01-06,2025-01-09,CH_04,RT_01,431.79,73.4,358.39,Checked-Out
BK_00289,2025-01-02,2025-01-06,2025-01-08,CH_03,RT_01,292.32,58.46,233.86,Checked-Out
BK_00290,2025-01-03,2025-01-06,2025-01-08,CH_06,RT_04,203.34,0.0,203.34,Confirmed
BK_00291,2025-01-04,2025-01-06,2025-01-11,CH_02,RT_02,881.25,158.62,722.63,Checked-Out
BK_00292,2025-01-04,2025-01-06,2025-01-07,CH_03,RT_02,192.0,38.4,153.6,Checked-Out
BK_00293,2025-01-03,2025-01-06,2025-01-08,CH_02,RT_03,272.5,49.05,223.45,Checked-Out
BK_00294,2025-01-03,2025-01-06,2025-01-10,CH_03,RT_03,644.64,128.93,515.71,Checked-Out
BK_00295,2025-01-01,2025-01-06,2025-01-07,CH_05,RT_01,180.34,0.0,180.34,Confirmed
BK_00296,2025-01-05,2025-01-06,2025-01-13,CH_07,RT_04,736.19,0.0,736.19,Checked-Out
BK_00297,2025-01-01,2025-01-06,2025-01-10,CH_03,RT_03,454.6,90.92,363.68,Checked-Out
BK_00298,2025-01-02,2025-01-06,2025-01-08,CH_01,RT_02,377.34,11.32,366.02,Checked-Out
BK_00299,2025-01-01,2025-01-06,2025-01-09,CH_01,RT_02,533.55,16.01,517.54,Checked-Out
BK_00300,2025-01-02,2025-01-06,2025-01-09,CH_03,RT_01,510.66,102.13,408.53,Checked-Out
BK_00301,2025-01-04,2025-01-06,2025-01-10,CH_07,RT_04,430.16,0.0,430.16,Checked-Out
BK_00302,2025-01-02,2025-01-06,2025-01-07,CH_03,RT_03,123.32,24.66,98.66,Checked-Out
BK_00303,2025-01-05,2025-01-06,2025-01-08,CH_02,RT_03,232.74,41.89,190.85,Checked-Out
BK_00304,2025-01-04,2025-01-06,2025-01-07,CH_02,RT_02,125.61,22.61,103.0,Checked-Out
BK_00305,2025-01-05,2025-01-06,2025-01-07,CH_06,RT_04,99.35,0.0,99.35,Checked-Out
BK_00306,2025-01-01,2025-01-06,2025-01-11,CH_07,RT_04,431.7,0.0,431.7,Confirmed
BK_00307,2025-01-01,2025-01-06,2025-01-08,CH_01,RT_01,380.68,11.42,369.26,Checked-Out
BK_00308,2025-01-04,2025-01-06,2025-01-09,CH_01,RT_06,382.41,0.0,382.41,Checked-Out
BK_00309,2025-01-04,2025-01-06,2025-01-10,CH_05,RT_01,685.72,0.0,685.72,Checked-Out
BK_00310,2025-01-04,2025-01-06,2025-01-09,CH_04,RT_03,461.13,78.39,382.74,Checked-Out
BK_00311,2025-01-05,2025-01-06,2025-01-10,CH_04,RT_01,778.2,132.29,645.91,Checked-Out
BK_00312,2025-01-01,2025-01-06,2025-01-08,CH_06,RT_04,180.44,0.0,180.44,Confirmed
BK_00313,2025-01-02,2025-01-06,2025-01-08,CH_06,RT_04,161.78,0.0,161.78,Checked-Out
BK_00314,2025-01-02,2025-01-06,2025-01-08,CH_02,RT_05,326.36,58.74,267.62,Checked-Out
BK_00315,2025-01-04,2025-01-06,2025-01-07,CH_04,RT_03,169.83,28.87,140.96,Checked-Out
BK_00316,2025-01-03,2025-01-06,2025-01-10,CH_02,RT_01,482.08,86.77,395.31,Checked-Out
BK_00317,2025-01-01,2025-01-06,2025-01-10,CH_01,RT_01,574.44,17.23,557.21,Checked-Out
BK_00318,2025-01-01,2025-01-06,2025-01-08,CH_01,RT_01,318.54,9.56,308.98,Checked-Out
BK_00319,2025-01-05,2025-01-06,2025-01-10,CH_06,RT_04,321.48,0.0,321.48,Checked-Out
BK_00320,2025-01-02,2025-01-06,2025-01-09,CH_03,RT_05,432.81,86.56,346.25,Checked-Out
BK_00321,2025-01-03,2025-01-06,2025-01-07,CH_02,RT_01,134.59,24.23,110.36,Checked-Out
BK_00322,2025-01-02,2025-01-06,2025-01-08,CH_03,RT_01,290.34,58.07,232.27,Checked-Out
BK_00323,2025-01-03,2025-01-06,2025-01-09,CH_02,RT_01,0.0,0.0,0.0,Cancelled
BK_00324,2025-01-01,2025-01-06,2025-01-10,CH_02,RT_05,656.08,118.09,537.99,Checked-Out
BK_00325,2025-01-02,2025-01-06,2025-01-07,CH_02,RT_05,140.09,25.22,114.87,Checked-Out
BK_00326,2025-01-02,2025-01-06,2025-01-12,CH_02,RT_03,825.48,148.59,676.89,Checked-Out
BK_00327,2025-01-04,2025-01-06,2025-01-07,CH_06,RT_04,0.0,0.0,0.0,Cancelled
BK_00328,2025-01-04,2025-01-06,2025-01-09,CH_03,RT_03,397.47,79.49,317.98,Checked-Out
BK_00329,2025-01-02,2025-01-06,2025-01-08,CH_02,RT_03,315.22,56.74,258.48,Checked-Out
BK_00330,2025-01-02,2025-01-07,2025-01-08,CH_02,RT_02,157.7,28.39,129.31,Checked-Out
BK_00331,2025-01-02,2025-01-07,2025-01-09,CH_03,RT_02,424.08,84.82,339.26,Checked-Out
BK_00332,2025-01-01,2025-01-07,2025-01-08,CH_07,RT_04,83.28,0.0,83.28,Checked-Out
BK_00333,2025-01-03,2025-01-07,2025-01-09,CH_04,RT_01,436.72,74.24,362.48,Checked-Out
BK_00334,2025-01-01,2025-01-07,2025-01-13,CH_02,RT_03,693.6,124.85,568.75,Checked-Out
BK_00335,2025-01-01,2025-01-07,2025-01-09,CH_04,RT_02,329.16,55.96,273.2,Checked-Out
BK_00336,2025-01-03,2025-01-07,2025-01-10,CH_03,RT_01,367.38,73.48,293.9,Checked-Out
BK_00337,2025-01-03,2025-01-07,2025-01-13,CH_01,RT_02,835.92,25.08,810.84,Checked-Out
BK_00338,2025-01-03,2025-01-07,2025-01-11,CH_03,RT_01,519.04,103.81,415.23,Checked-Out
BK_00339,2025-01-01,2025-01-07,2025-01-09,CH_02,RT_03,203.22,36.58,166.64,Checked-Out
BK_00340,2025-01-04,2025-01-07,2025-01-11,CH_07,RT_04,381.92,0.0,381.92,Checked-Out
BK_00341,2025-01-05,2025-01-07,2025-01-10,CH_07,RT_04,311.79,0.0,311.79,Checked-Out
BK_00342,2025-01-02,2025-01-07,2025-01-10,CH_03,RT_01,544.23,108.85,435.38,Checked-Out
BK_00343,2025-01-06,2025-01-07,2025-01-09,CH_01,RT_01,290.68,8.72,281.96,Confirmed
BK_00344,2025-01-05,2025-01-07,2025-01-10,CH_06,RT_04,288.33,0.0,288.33,Checked-Out
BK_00345,2025-01-02,2025-01-07,2025-01-09,CH_02,RT_05,345.54,62.2,283.34,Checked-Out
BK_00346,2025-01-05,2025-01-07,2025-01-09,CH_03,RT_01,310.4,62.08,248.32,Checked-Out
BK_00347,2025-01-05,2025-01-07,2025-01-11,CH_04,RT_01,725.8,123.39,602.41,Checked-Out
BK_00348,2025-01-03,2025-01-07,2025-01-09,CH_02,RT_01,314.66,56.64,258.02,Checked-Out
BK_00349,2025-01-01,2025-01-07,2025-01-09,CH_02,RT_01,277.16,49.89,227.27,Checked-Out
BK_00350,2025-01-05,2025-01-07,2025-01-12,CH_07,RT_04,483.25,0.0,483.25,Checked-Out
BK_00351,2025-01-06,2025-01-07,2025-01-08,CH_06,RT_04,98.58,0.0,98.58,Confirmed
BK_00352,2025-01-03,2025-01-07,2025-01-09,CH_02,RT_01,352.32,63.42,288.9,Checked-Out
BK_00353,2025-01-05,2025-01-07,2025-01-10,CH_03,RT_03,449.67,89.93,359.74,Checked-Out
BK_00354,2025-01-01,2025-01-07,2025-01-08,CH_02,RT_02,136.82,24.63,112.19,Checked-Out
BK_00355,2025-01-02,2025-01-07,2025-01-11,CH_03,RT_02,709.08,141.82,567.26,Checked-Out
BK_00356,2025-01-03,2025-01-07,2025-01-11,CH_02,RT_03,393.4,70.81,322.59,Checked-Out
BK_00357,2025-01-01,2025-01-08,2025-01-12,CH_02,RT_05,659.88,118.78,541.1,Checked-Out
BK_00358,2025-01-06,2025-01-08,2025-01-09,CH_06,RT_04,83.52,0.0,83.52,Confirmed
BK_00359,2025-01-06,2025-01-08,2025-01-12,CH_04,RT_01,764.32,129.93,634.39,Checked-Out
BK_00360,2025-01-03,2025-01-08,2025-01-11,CH_06,RT_04,313.23,0.0,313.23,Confirmed
BK_00361,2025-01-05,2025-01-08,2025-01-10,CH_02,RT_02,304.74,54.85,249.89,Checked-Out
BK_00362,2025-01-04,2025-01-08,2025-01-11,CH_07,RT_04,252.21,0.0,252.21,Confirmed
BK_00363,2025-01-06,2025-01-08,2025-01-13,CH_07,RT_04,505.2,0.0,505.2,Checked-Out
BK_00364,2025-01-04,2025-01-08,2025-01-11,CH_06,RT_04,308.52,0.0,308.52,Checked-Out
BK_00365,2025-01-01,2025-01-08,2025-01-09,CH_04,RT_02,157.52,26.78,130.74,Checked-Out
BK_00366,2025-01-05,2025-01-08,2025-01-13,CH_01,RT_02,982.4,29.47,952.93,Checked-Out
BK_00367,2025-01-07,2025-01-08,2025-01-10,CH_03,RT_02,413.78,82.76,331.02,Confirmed
BK_00368,2025-01-06,2025-01-08,2025-01-12,CH_03,RT_03,555.04,111.01,444.03,Checked-Out
BK_00369,2025-01-05,2025-01-08,2025-01-14,CH_06,RT_04,569.04,0.0,569.04,Checked-Out
BK_00370,2025-01-02,2025-01-08,2025-01-10,CH_04,RT_02,337.06,57.3,279.76,Checked-Out
BK_00371,2025-01-07,2025-01-08,2025-01-12,CH_01,RT_02,798.76,23.96,774.8,Checked-Out
BK_00372,2025-01-02,2025-01-08,2025-01-14,CH_02,RT_02,1315.08,236.71,1078.37,Checked-Out
BK_00373,2025-01-05,2025-01-08,2025-01-13,CH_07,RT_01,0.0,0.0,0.0,Cancelled
BK_00374,2025-01-07,2025-01-08,2025-01-09,CH_02,RT_01,186.45,33.56,152.89,Checked-Out
BK_00375,2025-01-07,2025-01-08,2025-01-10,CH_02,RT_03,229.94,41.39,188.55,Checked-Out
BK_00376,2025-01-07,2025-01-08,2025-01-09,CH_01,RT_02,147.26,4.42,142.84,Checked-Out
BK_00377,2025-01-04,2025-01-08,2025-01-09,CH_02,RT_01,206.03,37.09,168.94,Checked-Out
BK_00378,2025-01-06,2025-01-08,2025-01-09,CH_03,RT_03,111.1,22.22,88.88,Confirmed
BK_00379,2025-01-02,2025-01-08,2025-01-10,CH_06,RT_04,212.46,0.0,212.46,Checked-Out
BK_00380,2025-01-02,2025-01-08,2025-01-09,CH_03,RT_01,185.0,37.0,148.0,Checked-Out
BK_00381,2025-01-04,2025-01-08,2025-01-09,CH_05,RT_01,223.07,0.0,223.07,Checked-Out
BK_00382,2025-01-02,2025-01-08,2025-01-13,CH_01,RT_01,695.8,20.87,674.93,Checked-Out
BK_00383,2025-01-02,2025-01-08,2025-01-10,CH_07,RT_01,398.22,47.79,350.43,Checked-Out
BK_00384,2025-01-02,2025-01-08,2025-01-09,CH_03,RT_02,180.76,36.15,144.61,Confirmed
BK_00385,2025-01-03,2025-01-08,2025-01-09,CH_06,RT_04,106.27,0.0,106.27,Checked-Out
BK_00386,2025-01-01,2025-01-08,2025-01-10,CH_05,RT_01,322.52,0.0,322.52,Checked-Out
BK_00387,2025-01-03,2025-01-08,2025-01-14,CH_03,RT_01,1019.76,203.95,815.81,Checked-Out
BK_00388,2025-01-01,2025-01-08,2025-01-13,CH_01,RT_06,1068.95,0.0,1068.95,Checked-Out
BK_00389,2025-01-01,2025-01-08,2025-01-12,CH_03,RT_02,549.12,109.82,439.3,Checked-Out
BK_00390,2025-01-01,2025-01-08,2025-01-09,CH_04,RT_01,141.57,24.07,117.5,Confirmed
BK_00391,2025-01-02,2025-01-08,2025-01-10,CH_02,RT_03,329.08,59.23,269.85,Checked-Out
BK_00392,2025-01-06,2025-01-08,2025-01-10,CH_04,RT_01,301.98,51.34,250.64,Checked-Out
BK_00393,2025-01-02,2025-01-08,2025-01-15,CH_02,RT_01,1250.48,225.09,1025.39,Confirmed
BK_00394,2025-01-06,2025-01-08,2025-01-11,CH_01,RT_02,0.0,0.0,0.0,Cancelled
BK_00395,2025-01-07,2025-01-08,2025-01-09,CH_01,RT_06,136.9,0.0,136.9,Checked-Out
BK_00396,2025-01-02,2025-01-08,2025-01-10,CH_05,RT_01,410.66,0.0,410.66,Checked-Out
BK_00397,2025-01-01,2025-01-08,2025-01-09,CH_01,RT_06,215.58,0.0,215.58,Checked-Out
BK_00398,2025-01-02,2025-01-08,2025-01-12,CH_02,RT_01,779.92,140.39,639.53,Confirmed
BK_00399,2025-01-05,2025-01-08,2025-01-13,CH_06,RT_04,404.4,0.0,404.4,Confirmed
BK_00400,2025-01-03,2025-01-08,2025-01-10,CH_02,RT_05,365.5,65.79,299.71,Checked-Out
BK_00401,2025-01-07,2025-01-08,2025-01-10,CH_03,RT_02,313.54,62.71,250.83,Checked-Out
BK_00402,2025-01-01,2025-01-08,2025-01-13,CH_04,RT_01,970.4,164.97,805.43,Checked-Out
BK_00403,2025-01-01,2025-01-08,2025-01-13,CH_02,RT_02,791.5,142.47,649.03,Checked-Out
BK_00404,2025-01-06,2025-01-08,2025-01-09,CH_06,RT_04,101.42,0.0,101.42,Checked-Out
BK_00405,2025-01-08,2025-01-09,2025-01-12,CH_02,RT_01,471.84,84.93,386.91,Checked-Out
BK_00406,2025-01-07,2025-01-09,2025-01-10,CH_06,RT_04,0.0,0.0,0.0,Cancelled
BK_00407,2025-01-07,2025-01-09,2025-01-14,CH_06,RT_04,516.05,0.0,516.05,Checked-Out
BK_00408,2025-01-05,2025-01-09,2025-01-12,CH_01,RT_01,460.23,13.81,446.42,Confirmed
BK_00409,2025-01-05,2025-01-09,2025-01-11,CH_04,RT_02,394.52,67.07,327.45,Checked-Out
BK_00410,2025-01-08,2025-01-09,2025-01-10,CH_07,RT_04,86.99,0.0,86.99,Checked-Out
BK_00411,2025-01-04,2025-01-09,2025-01-15,CH_01,RT_02,968.22,29.05,939.17,Checked-Out
BK_00412,2025-01-06,2025-01-09,2025-01-10,CH_03,RT_01,169.2,33.84,135.36,Checked-Out
BK_00413,2025-01-03,2025-01-09,2025-01-12,CH_01,RT_01,631.05,18.93,612.12,Checked-Out
BK_00414,2025-01-02,2025-01-09,2025-01-11,CH_05,RT_01,379.0,0.0,379.0,Checked-Out
BK_00415,2025-01-04,2025-01-09,2025-01-10,CH_04,RT_02,216.42,36.79,179.63,Checked-Out
BK_00416,2025-01-03,2025-01-09,2025-01-14,CH_07,RT_01,950.35,114.04,836.31,Checked-Out
BK_00417,2025-01-07,2025-01-09,2025-01-11,CH_02,RT_05,267.22,48.1,219.12,Confirmed
BK_00418,2025-01-05,2025-01-09,2025-01-10,CH_02,RT_02,160.65,28.92,131.73,Checked-Out
BK_00419,2025-01-04,2025-01-09,2025-01-11,CH_03,RT_05,258.08,51.62,206.46,Confirmed
BK_00420,2025-01-07,2025-01-09,2025-01-13,CH_04,RT_01,814.36,138.44,675.92,Checked-Out
BK_00421,2025-01-04,2025-01-09,2025-01-12,CH_07,RT_01,514.05,61.69,452.36,Checked-Out
BK_00422,2025-01-05,2025-01-09,2025-01-13,CH_02,RT_05,821.84,147.93,673.91,Checked-Out
BK_00423,2025-01-05,2025-01-09,2025-01-10,CH_01,RT_01,137.42,4.12,133.3,Checked-Out
BK_00424,2025-01-07,2025-01-09,2025-01-10,CH_06,RT_04,91.17,0.0,91.17,Checked-Out
BK_00425,2025-01-01,2025-01-09,2025-01-12,CH_02,RT_03,326.34,58.74,267.6,Confirmed
BK_00426,2025-01-08,2025-01-09,2025-01-13,CH_01,RT_06,0.0,0.0,0.0,Cancelled
BK_00427,2025-01-06,2025-01-09,2025-01-10,CH_04,RT_03,142.84,24.28,118.56,Checked-Out
BK_00428,2025-01-08,2025-01-09,2025-01-11,CH_07,RT_01,295.98,35.52,260.46,Confirmed
BK_00429,2025-01-01,2025-01-09,2025-01-12,CH_04,RT_02,509.67,86.64,423.03,Confirmed
BK_00430,2025-01-05,2025-01-09,2025-01-10,CH_02,RT_01,139.95,25.19,114.76,Confirmed
BK_00431,2025-01-03,2025-01-09,2025-01-12,CH_06,RT_04,0.0,0.0,0.0,Cancelled
BK_00432,2025-01-03,2025-01-09,2025-01-11,CH_06,RT_04,180.64,0.0,180.64,Checked-Out
BK_00433,2025-01-04,2025-01-09,2025-01-11,CH_02,RT_01,283.8,51.08,232.72,Confirmed
BK_00434,2025-01-06,2025-01-09,2025-01-10,CH_07,RT_01,0.0,0.0,0.0,Cancelled
BK_00435,2025-01-08,2025-01-09,2025-01-10,CH_04,RT_01,201.63,34.28,167.35,Confirmed
BK_00436,2025-01-06,2025-01-09,2025-01-13,CH_07,RT_01,621.92,74.63,547.29,Confirmed
BK_00437,2025-01-03,2025-01-09,2025-01-10,CH_04,RT_03,144.77,24.61,120.16,Checked-Out
BK_00438,2025-01-01,2025-01-09,2025-01-15,CH_04,RT_02,0.0,0.0,0.0,Cancelled
BK_00439,2025-01-08,2025-01-09,2025-01-11,CH_02,RT_01,251.24,45.22,206.02,Checked-Out
BK_00440,2025-01-04,2025-01-10,2025-01-15,CH_02,RT_01,958.45,172.52,785.93,Confirmed
BK_00441,2025-01-04,2025-01-10,2025-01-11,CH_02,RT_03,118.52,21.33,97.19,Checked-Out
BK_00442,2025-01-05,2025-01-10,2025-01-16,CH_02,RT_05,957.36,172.32,785.04,Checked-Out
BK_00443,2025-01-04,2025-01-10,2025-01-12,CH_07,RT_01,0.0,0.0,0.0,Cancelled
BK_00444,2025-01-07,2025-01-10,2025-01-11,CH_07,RT_01,142.32,17.08,125.24,Checked-Out
BK_00445,2025-01-09,2025-01-10,2025-01-12,CH_05,RT_01,322.32,0.0,322.32,Checked-Out
BK_00446,2025-01-09,2025-01-10,2025-01-16,CH_07,RT_01,1230.48,147.66,1082.82,Confirmed
BK_00447,2025-01-02,2025-01-10,2025-01-11,CH_02,RT_03,145.64,26.22,119.42,Checked-Out
BK_00448,2025-01-07,2025-01-10,2025-01-11,CH_05,RT_01,0.0,0.0,0.0,Cancelled
BK_00449,2025-01-06,2025-01-10,2025-01-13,CH_07,RT_01,493.98,59.28,434.7,Checked-Out
BK_00450,2025-01-03,2025-01-10,2025-01-13,CH_02,RT_03,514.35,92.58,421.77,Checked-Out
BK_00451,2025-01-03,2025-01-10,2025-01-16,CH_07,RT_01,1249.08,149.89,1099.19,Checked-Out
BK_00452,2025-01-07,2025-01-10,2025-01-11,CH_03,RT_05,185.1,37.02,148.08,Checked-Out
BK_00453,2025-01-05,2025-01-10,2025-01-12,CH_06,RT_04,162.0,0.0,162.0,Checked-Out
BK_00454,2025-01-08,2025-01-10,2025-01-16,CH_01,RT_01,1256.82,37.7,1219.12,Checked-Out
BK_00455,2025-01-02,2025-01-10,2025-01-12,CH_07,RT_04,0.0,0.0,0.0,Cancelled
BK_00456,2025-01-04,2025-01-10,2025-01-13,CH_03,RT_03,452.67,90.53,362.14,Checked-Out
BK_00457,2025-01-05,2025-01-10,2025-01-11,CH_02,RT_03,151.94,27.35,124.59,Checked-Out
BK_00458,2025-01-07,2025-01-10,2025-01-11,CH_01,RT_06,179.75,0.0,179.75,Confirmed
BK_00459,2025-01-02,2025-01-10,2025-01-11,CH_01,RT_01,153.69,4.61,149.08,Checked-Out
BK_00460,2025-01-02,2025-01-10,2025-01-11,CH_01,RT_01,0.0,0.0,0.0,Cancelled
BK_00461,2025-01-08,2025-01-10,2025-01-14,CH_02,RT_01,675.64,121.62,554.02,Checked-Out
BK_00462,2025-01-09,2025-01-10,2025-01-13,CH_03,RT_01,474.42,94.88,379.54,Checked-Out
BK_00463,2025-01-08,2025-01-10,2025-01-11,CH_03,RT_01,146.86,29.37,117.49,Checked-Out
BK_00464,2025-01-01,2025-01-10,2025-01-11,CH_02,RT_02,217.07,39.07,178.0,Checked-Out
BK_00465,2025-01-02,2025-01-10,2025-01-11,CH_03,RT_02,216.56,43.31,173.25,Checked-Out
BK_00466,2025-01-09,2025-01-10,2025-01-13,CH_02,RT_01,478.44,86.12,392.32,Confirmed
BK_00467,2025-01-07,2025-01-10,2025-01-12,CH_07,RT_04,167.22,0.0,167.22,Confirmed
BK_00468,2025-01-08,2025-01-10,2025-01-16,CH_02,RT_01,835.62,150.41,685.21,Checked-Out
BK_00469,2025-01-05,2025-01-10,2025-01-17,CH_03,RT_05,1279.04,255.81,1023.23,Confirmed
BK_00470,2025-01-01,2025-01-10,2025-01-12,CH_05,RT_01,423.86,0.0,423.86,Checked-Out
BK_00471,2025-01-01,2025-01-10,2025-01-12,CH_02,RT_01,331.64,59.7,271.94,Confirmed
BK_00472,2025-01-08,2025-01-10,2025-01-14,CH_01,RT_01,559.72,16.79,542.93,Checked-Out
BK_00473,2025-01-04,2025-01-10,2025-01-16,CH_04,RT_01,891.66,151.58,740.08,Checked-Out
BK_00474,2025-01-03,2025-01-10,2025-01-15,CH_02,RT_03,734.55,132.22,602.33,Checked-Out
BK_00475,2025-01-06,2025-01-10,2025-01-11,CH_04,RT_03,94.96,16.14,78.82,Checked-Out
BK_00476,2025-01-05,2025-01-10,2025-01-11,CH_03,RT_01,157.24,31.45,125.79,Checked-Out
BK_00477,2025-01-06,2025-01-10,2025-01-12,CH_06,RT_04,211.5,0.0,211.5,Checked-Out
BK_00478,2025-01-03,2025-01-10,2025-01-11,CH_07,RT_01,197.4,23.69,173.71,Checked-Out
BK_00479,2025-01-02,2025-01-10,2025-01-13,CH_01,RT_06,437.61,0.0,437.61,Confirmed
BK_00480,2025-01-07,2025-01-10,2025-01-14,CH_06,RT_04,418.52,0.0,418.52,Checked-Out
BK_00481,2025-01-09,2025-01-10,2025-01-11,CH_04,RT_02,198.05,33.67,164.38,Checked-Out
BK_00482,2025-01-09,2025-01-10,2025-01-11,CH_06,RT_04,86.02,0.0,86.02,Checked-Out
BK_00483,2025-01-01,2025-01-10,2025-01-12,CH_07,RT_04,176.44,0.0,176.44,Confirmed
BK_00484,2025-01-02,2025-01-10,2025-01-12,CH_07,RT_04,174.52,0.0,174.52,Checked-Out
BK_00485,2025-01-07,2025-01-10,2025-01-11,CH_06,RT_04,97.61,0.0,97.61,Checked-Out
BK_00486,2025-01-01,2025-01-11,2025-01-15,CH_01,RT_01,649.36,19.48,629.88,Checked-Out
BK_00487,2025-01-04,2025-01-11,2025-01-15,CH_02,RT_01,570.04,102.61,467.43,Checked-Out
BK_00488,2025-01-03,2025-01-11,2025-01-13,CH_05,RT_01,455.5,0.0,455.5,Checked-Out
BK_00489,2025-01-06,2025-01-11,2025-01-16,CH_04,RT_02,604.25,102.72,501.53,Checked-Out
BK_00490,2025-01-03,2025-01-11,2025-01-14,CH_04,RT_01,628.65,106.87,521.78,Confirmed
BK_00491,2025-01-02,2025-01-11,2025-01-12,CH_03,RT_03,170.13,34.03,136.1,Checked-Out
BK_00492,2025-01-06,2025-01-11,2025-01-18,CH_07,RT_01,1233.05,147.97,1085.08,Checked-Out
BK_00493,2025-01-05,2025-01-11,2025-01-12,CH_01,RT_01,157.61,4.73,152.88,Checked-Out
BK_00494,2025-01-07,2025-01-11,2025-01-16,CH_02,RT_03,894.7,161.05,733.65,Checked-Out
BK_00495,2025-01-10,2025-01-11,2025-01-16,CH_04,RT_03,720.85,122.54,598.31,Checked-Out
BK_00496,2025-01-10,2025-01-11,2025-01-14,CH_07,RT_01,632.07,75.85,556.22,Checked-Out
BK_00497,2025-01-02,2025-01-11,2025-01-14,CH_07,RT_04,270.9,0.0,270.9,Checked-Out
